word,region,IPAs,file_path,wiktionary_url
abjunctive,Southern England,"[""/\u00e6b\u02c8d\u0361\u0292\u028c\u014bkt\u026av/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abjunctive.wav,https://en.wiktionary.org/wiki/abjunctive
abjuration,US,"[""/\u02cc\u00e6b.d\u0361\u0292\u0259\u02c8\u0279e\u026a.\u0283n\u0329/""]",./audio_files/LL-Q1860_(eng)-Vininn126-abjuration.wav,https://en.wiktionary.org/wiki/abjuration
abjuratory,US,"[""/\u00e6b\u02c8d\u0361\u0292\u028a\u0279.\u0259\u02cct\u0254\u0279.i/""]",./audio_files/LL-Q1860_(eng)-Persent101-abjuratory.wav,https://en.wiktionary.org/wiki/abjuratory
abjured,Canada,"[""/\u0259b\u02c8d\u0292\u028a\u0259d/""]",./audio_files/en-ca-abjured.wav,https://en.wiktionary.org/wiki/abjured
abjurer,Canada,"[""/\u00e6b\u02c8d\u0361\u0292\u028a\u0279.\u025a/""]",./audio_files/en-ca-abjurer.wav,https://en.wiktionary.org/wiki/abjurer
abjurers,Canada,"[""/\u00e6b\u02c8d\u0361\u0292\u028a\u0279.\u025a/""]",./audio_files/en-ca-abjurers.wav,https://en.wiktionary.org/wiki/abjurers
abjuring,Canada,"[""/\u0259b\u02c8d\u0292\u028a\u0279\u026a\u014b/""]",./audio_files/en-ca-abjuring.wav,https://en.wiktionary.org/wiki/abjuring
ablactate,Southern England,"[""/\u02cc\u00e6bl\u00e6k\u02c8te\u026at/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-ablacate.wav,https://en.wiktionary.org/wiki/ablactate
ablactation,US,"[""/\u02cc\u00e6b.l\u00e6k\u02c8te\u026a.\u0283n\u0329/""]",./audio_files/LL-Q1860_(eng)-Persent101-ablactation.wav,https://en.wiktionary.org/wiki/ablactation
ablated,Canada,"[""/\u0259\u02c8ble\u026at\u02c8\u026ad/""]",./audio_files/en-ca-ablated.wav,https://en.wiktionary.org/wiki/ablated
ablates,Canada,"[""/\u0259\u02c8ble\u026ats/""]",./audio_files/en-ca-ablates.wav,https://en.wiktionary.org/wiki/ablates
ablating,Canada,"[""/\u0259\u02c8ble\u026at\u026a\u014b/""]",./audio_files/en-ca-ablating.wav,https://en.wiktionary.org/wiki/ablating
ablative,US,"[""/\u02c8\u00e6b.l\u0259.t\u026av/""]",./audio_files/en-us-ablative.wav,https://en.wiktionary.org/wiki/ablative
ablatively,US,"[""/\u02cc\u00e6b.l\u0259\u02c8ta\u026av.li/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-ablatively.wav,https://en.wiktionary.org/wiki/ablatively
ablauting,Canada,"[""/\u0251b\u02ccla\u028at\u02cc\u026a\u014b/""]",./audio_files/en-ca-ablauting.wav,https://en.wiktionary.org/wiki/ablauting
ablaze,US,"[""/\u0259\u02c8ble\u026az/""]",./audio_files/en-us-ablaze.wav,https://en.wiktionary.org/wiki/ablaze
-able,Southern England,"[""/\u0259.bl\u0329/""]",./audio_files/LL-Q1860_(eng)-Vealhurl--able.wav,https://en.wiktionary.org/wiki/-able
able,US,"[""/\u02c8e\u026ab(\u0259)l/""]",./audio_files/En-us-able.wav,https://en.wiktionary.org/wiki/able
able-bodied,US,"[""/\u02c8e\u026a.bl\u0329\u02ccb\u0251.did/""]",./audio_files/en-us-able-bodied.wav,https://en.wiktionary.org/wiki/able-bodied
able-bodiedness,US,"[""/\u02c8e\u026a.bl\u0329\u02ccb\u0251.did.n\u0259s/""]",./audio_files/LL-Q1860_(eng)-Persent101-able-bodiedness.wav,https://en.wiktionary.org/wiki/able-bodiedness
ablegate,Southern England,"[""/\u02c8\u00e6b.l\u0259.\u0261e\u026at/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-ablegate1.wav,https://en.wiktionary.org/wiki/ablegate
ablegate,Southern England,"[""/\u02c8\u00e6b.l\u0259.\u0261\u0259t/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-ablegate2.wav,https://en.wiktionary.org/wiki/ablegate
ableist,US,"[""/\u02c8e\u026a.b\u0259l.\u026ast/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-ableist.wav",https://en.wiktionary.org/wiki/ableist
ableness,Southern England,"[""/\u02c8e\u026a.bl\u0329.n\u0259s/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-ableness.wav,https://en.wiktionary.org/wiki/ableness
abluent,US,"[""/\u02c8\u00e6b.lu.\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Persent101-abluent.wav,https://en.wiktionary.org/wiki/abluent
ablution,US,"[""/\u0259\u02c8blu.\u0283n\u0329/""]",./audio_files/en-us-ablution.wav,https://en.wiktionary.org/wiki/ablution
ablutionary,US,"[""/\u0259\u02c8blu.\u0283\u0259\u02ccn\u025b.\u0279i/""]",./audio_files/LL-Q1860_(eng)-Persent101-ablutionary.wav,https://en.wiktionary.org/wiki/ablutionary
-ably,Southern England,"[""/\u0259bli/""]",./audio_files/LL-Q1860_(eng)-Vealhurl--ably.wav,https://en.wiktionary.org/wiki/-ably
abnegative,Southern England,"[""/\u00e6b\u02c8n\u025b\u0261\u0259t\u026av/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abnegative.wav,https://en.wiktionary.org/wiki/abnegative
abnet,US,"[""/\u02c8\u00e6b.n\u0259t/""]",./audio_files/LL-Q1860_(eng)-Persent101-abnet.wav,https://en.wiktionary.org/wiki/abnet
abnormally,Southern England,"[""/\u00e6b\u02c8n\u0254\u0279.m\u0259.li/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abnormally.wav,https://en.wiktionary.org/wiki/abnormally
abnormally,US,"[""/\u00e6b\u02c8n\u0254\u0279.m\u0259.li/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-abnormally.wav,https://en.wiktionary.org/wiki/abnormally
abnormity,Southern England,"[""/\u00e6b\u02c8n\u0254\u0279.m\u026a.ti/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abnormity.wav,https://en.wiktionary.org/wiki/abnormity
abo,General Australian,"[""/\u02c8\u00e6b.\u0259\u0289/""]",./audio_files/en-au-abo.wav,https://en.wiktionary.org/wiki/abo
aboard,US,"[""/\u0259\u02c8b\u0254\u0279d/""]",./audio_files/en-us-aboard.wav,https://en.wiktionary.org/wiki/aboard
abode,US,"[""/\u0259\u02c8bo\u028ad/"", ""[\u0294\u0259\u02c8bo\u028a\u02d0d\u0325\u031a]""]",./audio_files/en-us-abode.wav,https://en.wiktionary.org/wiki/abode
abodement,Southern England,"[""/\u0259\u02c8bo\u028ad.mn\u0329t/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abodement.wav,https://en.wiktionary.org/wiki/abodement
aboding,US,"[""/\u0259\u02c8bo\u028a.d\u026a\u014b/""]",./audio_files/LL-Q1860_(eng)-Persent101-aboding.wav,https://en.wiktionary.org/wiki/aboding
abogado,Southern England,"[""/\u02cc\u00e6b.\u0259\u02c8\u0261\u0251.do\u028a/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abogado.wav,https://en.wiktionary.org/wiki/abogado
abolishment,Canada,"[""/\u0259\u02c8b\u0251l.\u026a\u0283.m\u0259nt/""]",./audio_files/LL-Q1860_(eng)-PerfectSoundWhatever-abolishment.wav,https://en.wiktionary.org/wiki/abolishment
abolition,General Australian,"[""/\u02cc\u00e6b.\u0259\u02c8l\u026a\u0283.n\u0329/""]",./audio_files/EN-AU_ck1_abolition.wav,https://en.wiktionary.org/wiki/abolition
abolitionism,Canada,"[""/\u02cc\u00e6b.\u0259\u02c8l\u026a\u0283.\u0259\u02ccn\u026az.m\u0329/""]",./audio_files/LL-Q1860_(eng)-PerfectSoundWhatever-abolitionism.wav,https://en.wiktionary.org/wiki/abolitionism
abolitionists,US,"[""/\u02c8\u00e6.b\u0259.l\u026a\u0283n\u0329.\u026asts/""]",./audio_files/LL-Q1860_(eng)-Persent101-abolitionists.wav,https://en.wiktionary.org/wiki/abolitionists
abolitionize,Southern England,"[""/\u02cc\u00e6b.\u0259\u02c8l\u026a\u0283.n\u0329\u02cca\u026az/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abolitionize.wav,https://en.wiktionary.org/wiki/abolitionize
abolla,Southern England,"[""/\u0259\u02c8b\u0252l\u0259/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abolla.wav,https://en.wiktionary.org/wiki/abolla
aboma,US,"[""/\u0259\u02c8bo\u028a.m\u0259/""]",./audio_files/LL-Q1860_(eng)-Persent101-aboma.wav,https://en.wiktionary.org/wiki/aboma
abomasum,US,"[""/\u02cc\u00e6b.o\u028a\u02c8me\u026a.s\u0259m/""]",./audio_files/LL-Q1860_(eng)-Persent101-abomasum.wav,https://en.wiktionary.org/wiki/abomasum
aboral,US,"[""/\u00e6b\u02c8\u0254\u0279.l\u0329/""]",./audio_files/LL-Q1860_(eng)-Persent101-aboral.wav,https://en.wiktionary.org/wiki/aboral
aborigen,Southern England,"[""/\u00e6b\u02c8\u0254\u0279.\u0259.d\u0361\u0292\u0259n/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-aborigen.wav,https://en.wiktionary.org/wiki/aborigen
Aboriginal,UK,"[""/\u02cc\u00e6b.\u0259\u02c8\u0279\u026ad\u0361\u0292.\u026a.n\u0259l/""]",./audio_files/en-uk-aboriginal.wav,https://en.wiktionary.org/wiki/Aboriginal
aborigine,US,"[""/\u02cc\u00e6b.\u0259\u02c8\u0279\u026ad\u0361\u0292.\u026a.ni/""]",./audio_files/En-us-aborigine.wav,https://en.wiktionary.org/wiki/aborigine
aborsement,US,"[""/\u0259\u02c8b\u0254\u02d0(\u0279)sm\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Persent101-aborsement.wav,https://en.wiktionary.org/wiki/aborsement
abort,US,"[""/\u0259\u02c8b\u0254\u0279t/""]",./audio_files/en-us-abort.wav,https://en.wiktionary.org/wiki/abort
aborted,Southern England,"[""/\u0259\u02c8b\u0254\u0279t\u026ad/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-aborted.wav,https://en.wiktionary.org/wiki/aborted
abortion,US,"[""/\u0259\u02c8b\u0254\u0279.\u0283n\u0329/""]",./audio_files/en-us-abortion.wav,https://en.wiktionary.org/wiki/abortion
abortional,US,"[""/\u0259\u02c8b\u0254\u0279.\u0283n\u0329.l\u0329/""]",./audio_files/LL-Q1860_(eng)-Persent101-abortional.wav,https://en.wiktionary.org/wiki/abortional
abortionist,Southern England,"[""/\u0259\u02c8b\u0254\u0279.\u0283\u0259.n\u026ast/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abortionist.wav,https://en.wiktionary.org/wiki/abortionist
abortively,US,"[""/\u0259\u02c8b\u0254\u0279.t\u026av.li/""]",./audio_files/LL-Q1860_(eng)-Persent101-abortively.wav,https://en.wiktionary.org/wiki/abortively
abortiveness,US,"[""/\u0259\u02c8b\u0254\u0279.t\u026av.n\u0259s/""]",./audio_files/LL-Q1860_(eng)-Persent101-abortiveness.wav,https://en.wiktionary.org/wiki/abortiveness
abought,US,"[""/\u0259\u02c8b\u0254\u02d0t/""]",./audio_files/LL-Q1860_(eng)-Persent101-abought.wav,https://en.wiktionary.org/wiki/abought
abound,US,"[""/\u0259\u02c8ba\u028and/""]",./audio_files/en-us-abound.wav,https://en.wiktionary.org/wiki/abound
abounding,US,"[""/\u0259\u02c8ba\u028an.d\u026a\u014b/""]",./audio_files/LL-Q1860_(eng)-Persent101-abounding.wav,https://en.wiktionary.org/wiki/abounding
about,US,"[""/\u0259\u02c8ba\u028at/""]",./audio_files/en-us-about.wav,https://en.wiktionary.org/wiki/about
about,London,"[""/\u0259\u02c8ba\u028at/""]",./audio_files/LL-Q1860_(eng)-Back_ache-about.wav,https://en.wiktionary.org/wiki/about
about,Ontario,"[""/\u0259\u02c8ba\u028at/""]",./audio_files/en-ca-about-real.wav,https://en.wiktionary.org/wiki/about
about,British Columbia,"[""/\u0259\u02c8b\u028c\u028at/"", ""[\u0259\u02c8b\u0250\u028at]"", ""[\u0259\u02c8bo\u028at]""]",./audio_files/En-ca-about.wav,https://en.wiktionary.org/wiki/about
about-face,US,"[""/\u0259\u02c8ba\u028at\u02ccfe\u026as/""]",./audio_files/LL-Q1860_(eng)-Persent101-about-face.wav,https://en.wiktionary.org/wiki/about-face
about-turn,General Australian,"[""/\u0259\u02c8ba\u028at t\u025an/""]",./audio_files/en-au-about_turn.wav,https://en.wiktionary.org/wiki/about-turn
above,US,"[""/\u0259\u02c8b\u028cv/""]",./audio_files/en-us-above.wav,https://en.wiktionary.org/wiki/above
above-board,US,"[""/\u0259\u02c8b\u028cv\u02ccb\u0254\u0279d/""]",./audio_files/LL-Q1860_(eng)-Persent101-above-board.wav,https://en.wiktionary.org/wiki/above-board
above-cited,US,"[""/\u0259\u02c8b\u028cv\u02ccsa\u026at.\u0259d/""]",./audio_files/en-us-above-cited.wav,https://en.wiktionary.org/wiki/above-cited
above ground,US,"[""/\u0259\u02c8b\u028cv\u02cc\u0261\u0279a\u028and/""]",./audio_files/LL-Q1860_(eng)-Persent101-above_ground.wav,https://en.wiktionary.org/wiki/above_ground
above-mentioned,US,"[""/\u0259\u02c8b\u028cv\u02ccm\u025bn\u0283n\u0329d/""]",./audio_files/en-us-above-mentioned.wav,https://en.wiktionary.org/wiki/above-mentioned
abox,US,"[""/\u0259\u02c8b\u0251ks/""]",./audio_files/LL-Q1860_(eng)-Persent101-abox.wav,https://en.wiktionary.org/wiki/abox
abracadabra,California,"[""/\u02cc\u00e6b\u0279\u0259k\u0259\u02c8d\u00e6b\u0279\u0259/""]",./audio_files/en-us-abracadabra.wav,https://en.wiktionary.org/wiki/abracadabra
abradant,US,"[""/\u0259\u02c8b\u0279e\u026ad.n\u0329t/""]",./audio_files/LL-Q1860_(eng)-Persent101-abradant.wav,https://en.wiktionary.org/wiki/abradant
abranchial,US,"[""/e\u026a\u02c8b\u0279\u00e6\u014b.ki.l\u0329/""]",./audio_files/LL-Q1860_(eng)-Persent101-abranchial.wav,https://en.wiktionary.org/wiki/abranchial
abrase,Southern England,"[""/\u0259\u02c8b\u0279e\u026az/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abrase.wav,https://en.wiktionary.org/wiki/abrase
abrasion,US,"[""/\u0259\u02c8b\u0279e\u026a.\u0292n\u0329/""]",./audio_files/en-us-abrasion.wav,https://en.wiktionary.org/wiki/abrasion
abraum,US,"[""/\u02c8\u0251\u02ccp\u0279a\u028am/""]",./audio_files/LL-Q1860_(eng)-Persent101-abraum.wav,https://en.wiktionary.org/wiki/abraum
abraxas,US,"[""/\u0259\u02c8b\u0279\u00e6k.s\u0259s/""]",./audio_files/LL-Q1860_(eng)-Persent101-abraxas.wav,https://en.wiktionary.org/wiki/abraxas
abrenounce,Southern England,"[""/\u02cc\u00e6b\u0279i\u02c8na\u028ants/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abrenounce.wav,https://en.wiktionary.org/wiki/abrenounce
abreuvoir,US,"[""/\u0259b\u0279u\u02d0\u02c8vw\u0251\u02d0(\u0279)/""]",./audio_files/LL-Q1860_(eng)-Persent101-abreuvoir.wav,https://en.wiktionary.org/wiki/abreuvoir
abridge,US,"[""/\u0259\u02c8b\u0279\u026ad\u0361\u0292/""]",./audio_files/en-us-abridge.wav,https://en.wiktionary.org/wiki/abridge
abridgement,Southern England,"[""/\u0259\u02c8b\u0279\u026ad\u0361\u0292.m\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abridgement.wav,https://en.wiktionary.org/wiki/abridgement
abridger,Southern England,"[""/\u0259\u02c8b\u0279\u026a.d\u0361\u0292\u025a/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abridger.wav,https://en.wiktionary.org/wiki/abridger
abridgment,Southern England,"[""/\u0259\u02c8b\u0279\u026ad\u0361\u0292.m\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abridgment.wav,https://en.wiktionary.org/wiki/abridgment
abroad,US,"[""/\u0259\u02c8b\u0279\u0254d/""]",./audio_files/en-us-abroad.wav,https://en.wiktionary.org/wiki/abroad
abrogable,US,"[""/\u02c8\u00e6b.\u0279\u0259.\u0261\u0259.bl\u0329/""]",./audio_files/LL-Q1860_(eng)-Persent101-abrogable.wav,https://en.wiktionary.org/wiki/abrogable
abrogation,Southern England,"[""/\u02cc\u00e6b.\u0279\u0259\u02c8\u0261e\u026a.\u0283\u0259n/"", ""[\u02cc\u00e6b.\u0279\u0259\u02c8\u0261e\u026a.\u0283n\u0329]""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abrogation.wav,https://en.wiktionary.org/wiki/abrogation
abrogator,US,"[""/\u02c8\u00e6b.\u0279\u0259\u02cc\u0261e\u026a.t\u025a/""]",./audio_files/LL-Q1860_(eng)-Persent101-abrogator.wav,https://en.wiktionary.org/wiki/abrogator
abscision,US,"[""/\u00e6b\u02c8s\u026a.\u0292n\u0329/""]",./audio_files/LL-Q1860_(eng)-Persent101-abscision.wav,https://en.wiktionary.org/wiki/abscision
absciss,Southern England,"[""/\u02c8\u00e6b.s\u026as/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-absciss_(noun).wav,https://en.wiktionary.org/wiki/absciss
abscissa,US,"[""/\u00e6b\u02c8s\u026as.\u0259/""]",./audio_files/en-us-abscissa.wav,https://en.wiktionary.org/wiki/abscissa
absconce,US,"[""/\u02cc\u00e6b\u02c8sk\u0251ns/""]",./audio_files/En-us-absconce.wav,https://en.wiktionary.org/wiki/absconce
absent,US,"[""/\u02c8\u00e6b.sn\u0329t/""]",./audio_files/En-us-absent.wav,https://en.wiktionary.org/wiki/absent
absenteeism,US,"[""/\u02cc\u00e6b.s\u0259n\u02c8ti\u02cc\u026az.m\u0329/""]",./audio_files/LL-Q1860_(eng)-Vininn126-absenteeism.wav,https://en.wiktionary.org/wiki/absenteeism
absently,Southern England,"[""/\u02c8\u00e6b.sn\u0329t.li/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-absently.wav,https://en.wiktionary.org/wiki/absently
absently,US,"[""/\u02c8\u00e6b.sn\u0329t.li/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-absently.wav,https://en.wiktionary.org/wiki/absently
absentment,Southern England,"[""/\u0259b\u02c8s\u025bntm\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-absentment.wav,https://en.wiktionary.org/wiki/absentment
absent-minded,US,"[""/\u02cc\u00e6b.sn\u0329t\u02c8ma\u026an.d\u026ad/""]",./audio_files/LL-Q1860_(eng)-Persent101-absent-minded.wav,https://en.wiktionary.org/wiki/absent-minded
absent-mindedly,US,"[""/\u02cc\u00e6b.sn\u0329t\u02c8ma\u026an.d\u026ad.li/""]",./audio_files/LL-Q1860_(eng)-Persent101-absent-mindedly.wav,https://en.wiktionary.org/wiki/absent-mindedly
absent-mindedness,US,"[""/\u02cc\u00e6b.sn\u0329t\u02c8ma\u026an.d\u026ad.n\u0259s/""]",./audio_files/LL-Q1860_(eng)-Persent101-absent-mindedness.wav,https://en.wiktionary.org/wiki/absent-mindedness
absentness,US,"[""/\u02c8\u00e6b.sn\u0329t.n\u0259s/""]",./audio_files/LL-Q1860_(eng)-Persent101-absentness.wav,https://en.wiktionary.org/wiki/absentness
absinth,Southern England,"[""/\u02c8\u00e6b.s\u026an\u03b8/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-absinth.wav,https://en.wiktionary.org/wiki/absinth
absinthial,US,"[""/\u00e6b\u02c8s\u026an\u03b8i\u0259l/""]",./audio_files/LL-Q1860_(eng)-Persent101-absinthial.wav,https://en.wiktionary.org/wiki/absinthial
absinthin,US,"[""/\u02c8\u00e6b\u02ccs\u026an.\u03b8\u026an/""]",./audio_files/LL-Q1860_(eng)-Persent101-absinthin.wav,https://en.wiktionary.org/wiki/absinthin
absinthism,US,"[""/\u02c8\u00e6b.s\u0259n\u02cc\u03b8\u026az.m\u0329/""]",./audio_files/LL-Q1860_(eng)-Persent101-absinthism.wav,https://en.wiktionary.org/wiki/absinthism
absinthium,US,"[""/\u00e6b\u02c8s\u026an.\u03b8i.m\u0329/""]",./audio_files/LL-Q1860_(eng)-Persent101-absinthium.wav,https://en.wiktionary.org/wiki/absinthium
absis,US,"[""/\u02c8\u00e6b.s\u026as/""]",./audio_files/LL-Q1860_(eng)-Persent101-absis.wav,https://en.wiktionary.org/wiki/absis
absoluteness,US,"[""/\u02c8\u00e6b.s\u0259\u02cclut.n\u0259s/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-absoluteness.wav,https://en.wiktionary.org/wiki/absoluteness
absolution,Southern England,"[""/\u00e6b.s\u0259\u02c8lju\u02d0.\u0283n\u0329/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-absolution.wav,https://en.wiktionary.org/wiki/absolution
absolutist,US,"[""/\u02c8\u00e6b.s\u0259\u02cclu.t\u026ast/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-absolutist.wav,https://en.wiktionary.org/wiki/absolutist
absolutistic,US,"[""/\u02c8\u00e6b.s\u0259\u02cclu\u02cct\u026as.t\u026ak/""]",./audio_files/LL-Q1860_(eng)-Persent101-absolutistic.wav,https://en.wiktionary.org/wiki/absolutistic
absolutive,Southern England,"[""/\u02cc\u00e6bs\u0259\u02c8lu\u02d0t\u026av/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-absolutive.wav,https://en.wiktionary.org/wiki/absolutive
absolutory,Southern England,"[""/\u00e6b\u02c8s\u0251l.j\u0259\u02cct\u0254\u0279.i/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-absolutory.wav,https://en.wiktionary.org/wiki/absolutory
absonous,Southern England,"[""/\u02c8\u00e6b.s\u0259.n\u0259s/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-absonous.wav,https://en.wiktionary.org/wiki/absonous
abstainer,US,"[""/\u00e6b\u02c8ste\u026a.n\u025a/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-abstainer.wav,https://en.wiktionary.org/wiki/abstainer
abstemious,Southern England,"[""/\u00e6b\u02c8sti\u02d0.m\u026a.\u0259s/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abstemious.wav,https://en.wiktionary.org/wiki/abstemious
abstersive,Southern England,"[""/\u0259b\u02c8st\u025c\u02d0(\u0279).s\u026av/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abstersive.wav,https://en.wiktionary.org/wiki/abstersive
abstinence,US,"[""/\u02c8\u00e6b.st\u026a.n\u0259ns/""]",./audio_files/En-us-abstinence.wav,https://en.wiktionary.org/wiki/abstinence
abstinency,US,"[""/\u02c8\u00e6b.st\u026a.n\u0259n.si/""]",./audio_files/LL-Q1860_(eng)-Persent101-abstinency.wav,https://en.wiktionary.org/wiki/abstinency
abstract,Southern England,"[""-\u00e6kt""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abstract_(noun).wav,https://en.wiktionary.org/wiki/abstract
abstract,Southern England,"[""-\u00e6kt""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abstract_(noun).wav,https://en.wiktionary.org/wiki/abstract
abstract,Southern England,"[""-\u00e6kt""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abstract_(verb).wav,https://en.wiktionary.org/wiki/abstract
abstracted,Southern England,"[""/\u0259b\u02c8st\u0279\u00e6k.t\u026ad/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abstracted.wav,https://en.wiktionary.org/wiki/abstracted
abstractionism,US,"[""/\u00e6b\u02c8st\u0279\u00e6k.\u0283n\u0329\u02cc\u026az.m\u0329/""]",./audio_files/LL-Q1860_(eng)-Persent101-abstractionism.wav,https://en.wiktionary.org/wiki/abstractionism
abstractionist,Southern England,"[""/\u00e6b\u02c8st\u0279\u00e6k.\u0283\u0259n.\u0259st/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abstractionist.wav,https://en.wiktionary.org/wiki/abstractionist
abstractitious,Southern England,"[""/\u02cc\u00e6bst\u0279\u00e6k\u02c8t\u026a\u0283\u0259s/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abstractitious.wav,https://en.wiktionary.org/wiki/abstractitious
abstractively,US,"[""/\u00e6b\u02c8st\u0279\u00e6k.t\u026av.li/""]",./audio_files/LL-Q1860_(eng)-Persent101-abstractively.wav,https://en.wiktionary.org/wiki/abstractively
abstractly,Southern England,"[""/\u00e6b\u02c8st\u0279\u00e6kt.li/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abstractly.wav,https://en.wiktionary.org/wiki/abstractly
abstract noun,US,"[""/\u02c8\u00e6b\u02ccst\u0279\u00e6kt na\u028an/""]",./audio_files/LL-Q1860_(eng)-Persent101-abstract_noun.wav,https://en.wiktionary.org/wiki/abstract_noun
abstringe,Southern England,"[""/\u0259b.st\u0279\u026and\u0361\u0292/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abstringe.wav,https://en.wiktionary.org/wiki/abstringe
abstruse,Southern England,"[""/\u0259b\u02c8st\u0279u\u02d0s/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abstruse.wav,https://en.wiktionary.org/wiki/abstruse
abuna,Southern England,"[""/\u0259\u02c8bu\u02d0n\u0259/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abuna.wav,https://en.wiktionary.org/wiki/abuna
abundant,US,"[""/\u0259\u02c8b\u028cn.d\u0259nt/""]",./audio_files/en-us-abundant.wav,https://en.wiktionary.org/wiki/abundant
aburst,US,"[""/\u0259\u02c8b\u025dst/""]",./audio_files/LL-Q1860_(eng)-Persent101-aburst.wav,https://en.wiktionary.org/wiki/aburst
abusable,US,"[""/\u0259\u02c8bju.z\u0259.bl\u0329/""]",./audio_files/LL-Q1860_(eng)-Persent101-abusable.wav,https://en.wiktionary.org/wiki/abusable
abusage,Southern England,"[""/\u0259\u02c8bju\u02d0s\u026ad\u0361\u0292/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-abusage.wav,https://en.wiktionary.org/wiki/abusage
abuse,US,"[""/\u0259\u02c8bjus/""]",./audio_files/en-us-abuse-noun.wav,https://en.wiktionary.org/wiki/abuse
abuse of distress,General Australian,"[""/\u0259\u02c8bju\u02d0s\u0259vd\u026ast\u0279\u025bs/""]",./audio_files/en-au-abuse_of_distress.wav,https://en.wiktionary.org/wiki/abuse_of_distress
